央视频道,#genre#
重庆卫视高清,http://219.157.48.211:8090/rtp/225.1.4.157:1308
广东卫视高清,http://219.157.48.211:8090/rtp/225.1.4.166:1207
广西卫视,http://219.157.48.211:8090/rtp/225.1.4.31:1060
河北卫视高清,http://219.157.48.211:8090/rtp/225.1.4.123:1304
海南卫视,http://219.157.48.211:8090/rtp/225.1.4.25:1054
吉林卫视高清,http://219.157.48.211:8090/rtp/225.1.4.174:1309
山西卫视,http://219.157.48.211:8090/rtp/225.1.4.38:1067
陕西卫视,http://219.157.48.211:8090/rtp/225.1.4.39:1068
甘肃卫视,http://219.157.48.211:8090/rtp/225.1.4.42:1071
宁夏卫视,http://219.157.48.211:8090/rtp/225.1.4.43:1072
青海卫视,http://219.157.48.211:8090/rtp/225.1.4.44:1073
内蒙古卫视,http://219.157.48.211:8090/rtp/225.1.4.45:1074
西藏卫视,http://219.157.48.211:8090/rtp/225.1.4.46:1075
新疆卫视,http://219.157.48.211:8090/rtp/225.1.4.47:1076
厦门卫视,http://219.157.48.211:8090/rtp/225.1.4.95:1124
兵团卫视,http://219.157.48.211:8090/rtp/225.1.4.97:1126
三沙卫视,http://219.157.48.211:8090/rtp/225.1.4.234:1280
海南卫视高清,http://219.157.48.211:8090/rtp/225.1.4.195:1310
浙江卫视,http://219.157.48.211:8090/rtp/225.1.4.19:1048
东方卫视,http://219.157.48.211:8090/rtp/225.1.4.22:1051
天津卫视,http://219.157.48.211:8090/rtp/225.1.4.24:1053
安徽卫视,http://219.157.48.211:8090/rtp/225.1.4.20:1049
山东卫视,http://219.157.48.211:8090/rtp/225.1.4.27:1056
湖北卫视,http://219.157.48.211:8090/rtp/225.1.4.35:1064
深圳卫视,http://219.157.48.211:8090/rtp/225.1.4.23:1052
黑龙江卫视,http://219.157.48.211:8090/rtp/225.1.4.28:1057
北京卫视,http://219.157.48.211:8090/rtp/225.1.4.21:1050
湖南卫视,http://219.157.48.211:8090/rtp/225.1.4.17:1046
江苏卫视,http://219.157.48.211:8090/rtp/225.1.4.18:1047
广东卫视,http://219.157.48.211:8090/rtp/225.1.4.30:1059
辽宁卫视,http://219.157.48.211:8090/rtp/225.1.4.26:1055
东南卫视,http://219.157.48.211:8090/rtp/225.1.4.32:1061
贵州卫视,http://219.157.48.211:8090/rtp/225.1.4.41:1070
河北卫视,http://219.157.48.211:8090/rtp/225.1.4.34:1063
江西卫视,http://219.157.48.211:8090/rtp/225.1.4.37:1066
四川卫视,http://219.157.48.211:8090/rtp/225.1.4.40:1069
